recording_id,domain,source_frame_index,timestamp_ns,timestamp_s,side,state_candidate,state_confidence,evaluable,missing_mask_penalised,is_ground_truth,review_required,rationale,left_hand_visible,left_hand_partially_visible,left_hand_occluded,left_hand_out_of_frame,left_hand_motion_blurred,left_arm_visible,hand_tracking_available,hand_tracking_valid,hand_segmentation_proxy_available,right_hand_visible,right_hand_partially_visible,right_hand_occluded,right_hand_out_of_frame,right_hand_motion_blurred,right_arm_visible
motorcycle_5ab8604a14df,motorcycle,14065,3112487671207,3112.487671207,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14065,3112487671207,3112.487671207,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14066,3112554338685,3112.554338685,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14066,3112554338685,3112.554338685,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14067,3112620975145,3112.620975145,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14067,3112620975145,3112.620975145,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14068,3112687585977,3112.687585977,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14068,3112687585977,3112.687585977,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14069,3112754196551,3112.754196551,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14069,3112754196551,3112.754196551,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14070,3112820782155,3112.820782155,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14070,3112820782155,3112.820782155,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14071,3112887437383,3112.887437383,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14071,3112887437383,3112.887437383,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14072,3112954168259,3112.954168259,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14072,3112954168259,3112.954168259,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14073,3113020886551,3113.020886551,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14073,3113020886551,3113.020886551,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14074,3113087585842,3113.087585842,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14074,3113087585842,3113.087585842,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14075,3113154247718,3113.154247718,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14075,3113154247718,3113.154247718,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14076,3113220890123,3113.220890123,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14076,3113220890123,3113.220890123,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14077,3113287551582,3113.287551582,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14077,3113287551582,3113.287551582,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14078,3113354175071,3113.354175071,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14078,3113354175071,3113.354175071,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14079,3113420779645,3113.420779645,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14079,3113420779645,3113.420779645,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14080,3113487402665,3113.487402665,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14080,3113487402665,3113.487402665,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14081,3113554076812,3113.554076812,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14081,3113554076812,3113.554076812,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14082,3113620801842,3113.620801842,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14082,3113620801842,3113.620801842,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14083,3113687513634,3113.687513634,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14083,3113687513634,3113.687513634,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14084,3113754162352,3113.754162352,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14084,3113754162352,3113.754162352,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14085,3113820811259,3113.820811259,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14085,3113820811259,3113.820811259,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14086,3113887472718,3113.887472718,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14086,3113887472718,3113.887472718,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14087,3113954121467,3113.954121467,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14087,3113954121467,3113.954121467,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14088,3114020738352,3114.020738352,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14088,3114020738352,3114.020738352,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14089,3114087349374,3114.087349374,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14089,3114087349374,3114.087349374,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14090,3114153998258,3114.153998258,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14090,3114153998258,3114.153998258,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14091,3114220684666,3114.220684666,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14091,3114220684666,3114.220684666,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14092,3114287421956,3114.287421956,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14092,3114287421956,3114.287421956,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14093,3114354134404,3114.354134404,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14093,3114354134404,3114.354134404,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14094,3114420814593,3114.420814593,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14094,3114420814593,3114.420814593,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14095,3114487469810,3114.48746981,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14095,3114487469810,3114.48746981,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14096,3114554118718,3114.554118718,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14096,3114554118718,3114.554118718,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14097,3114620742206,3114.620742206,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14097,3114620742206,3114.620742206,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14098,3114687359436,3114.687359436,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14098,3114687359436,3114.687359436,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14099,3114753976509,3114.753976509,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14099,3114753976509,3114.753976509,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14100,3114820637999,3114.820637999,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14100,3114820637999,3114.820637999,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14101,3114887318405,3114.887318405,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14101,3114887318405,3114.887318405,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14102,3114954030437,3114.954030437,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14102,3114954030437,3114.954030437,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14103,3115020716914,3115.020716914,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14103,3115020716914,3115.020716914,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14104,3115087378134,3115.087378134,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14104,3115087378134,3115.087378134,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14105,3115154027091,3115.154027091,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14105,3115154027091,3115.154027091,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14106,3115220688499,3115.220688499,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14106,3115220688499,3115.220688499,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14107,3115287349956,3115.287349956,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14107,3115287349956,3115.287349956,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14108,3115353973447,3115.353973447,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14108,3115353973447,3115.353973447,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14109,3115420578019,3115.420578019,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14109,3115420578019,3115.420578019,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14110,3115487214197,3115.487214197,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14110,3115487214197,3115.487214197,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14111,3115553869186,3115.553869186,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14111,3115553869186,3115.553869186,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14112,3115620587562,3115.620587562,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14112,3115620587562,3115.620587562,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14113,3115687305852,3115.687305852,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14113,3115687305852,3115.687305852,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14114,3115754005144,3115.754005144,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14114,3115754005144,3115.754005144,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14115,3115820666520,3115.82066652,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14115,3115820666520,3115.82066652,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14116,3115887308977,3115.887308977,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14116,3115887308977,3115.887308977,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14117,3115953970385,3115.953970385,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14117,3115953970385,3115.953970385,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14118,3116020631790,3116.02063179,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14118,3116020631790,3116.02063179,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14119,3116087293249,3116.087293249,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14119,3116087293249,3116.087293249,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14120,3116153929394,3116.153929394,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
